lon,lat,type,loctype,address,north,south,east,west,uniqueLocation
-95.712891,37.09024,establishment,geometric_center,"independence, ks 67301, usa",37.0915889802915,37.08889101970851,-95.71154201970849,-95.7142399802915,Columbia
150.619444,-33.766667,locality,approximate,"glenbrook nsw 2773, australia",-33.7492132,-33.7826274,150.644918,150.6065363,"Glenbrook, NSW"
12.56738,41.87194,country,approximate,italy,47.092,35.4897,18.7975999,6.6267201,Italy
144.9630576,-37.8136276,colloquial_area,approximate,"melbourne vic, australia",-37.5112737,-38.4338593,145.5125288,144.5937418,"Melbourne, VIC"
-1.2121322,41.2745004,colloquial_area,approximate,southern europe,47.092,27.4985,29.6527999,-31.4647999,South Europe
-69.93121169999999,18.4860575,locality,approximate,"santo domingo, dominican republic",18.5475279,18.4125184,-69.8744203,-70.0196028,"St. Domingo, West Indies"
-66.4108475,18.2345027,colloquial_area,approximate,west indies,27.263412,1.164724,-53.94289999999999,-85.1715001,West Indies
-96.79696229999999,32.8090795,clothing_store,rooftop,"3699 mckinney ave #405, dallas, tx 75204, usa",32.81042848029149,32.80773051970849,-96.79561331970848,-96.79831128029149,Demerara
-81.5157535,27.6648274,administrative_area_level_1,approximate,"florida, usa",32.3607674,22.8285924,-77.8049338,-89.8042682,"Florida, USA"
-69.93121169999999,18.4860575,locality,approximate,"santo domingo, dominican republic",18.5475279,18.4125184,-69.8744203,-70.0196028,"Santo Domingo, West Indies"
166.0799129,-50.6921774,archipelago,approximate,"auckland islands, new zealand",-50.44688379999999,-50.960603,166.5750212,165.6593927,"Auckland Islands, New Zealand"
147.3271949,-42.8821377,locality,approximate,"hobart tas 7000, australia",-42.8730457,-42.8916347,147.3415027,147.31561,"Hobart, TAS"
116.1312143,-33.9544478,locality,approximate,"bridgetown wa 6255, australia",-33.9199902,-33.9900437,116.1655894,116.0914105,"Bridgetown, WA"
6.128639,43.120541,locality,approximate,"hyères, france",43.2070129,42.98199810000001,6.532713999999999,6.067824,"Hyeres, France"
146.921099,-31.2532183,administrative_area_level_1,approximate,"new south wales, australia",-28.15702,-37.5052801,159.1054441,140.9992793,N. S. Wales
145.9052168,-41.0528583,locality,approximate,"burnie tas 7320, australia",-41.0468529,-41.06135829999999,145.9214116,145.8974899,"Burnie, TAS"
151.7816802,-32.9282712,colloquial_area,approximate,"newcastle nsw, australia",-32.832869,-33.120457,151.824399,151.5550015,"Newcastle, NSW"
151.6062265,-25.6297014,locality,approximate,"gayndah qld 4625, australia",-25.5829435,-25.6686196,151.6929829,151.5706233,"Gayndah, Queensland"
151.1664351,-33.8148708,locality,approximate,"lane cove nsw 2066, australia",-33.8106691,-33.8253958,151.180366,151.1496992,"Lane Cove, NSW"
-119.702653,34.420449,establishment,rooftop,"31 w carrillo st, santa barbara, ca 93101, usa",34.42179798029149,34.41910001970849,-119.7013040197085,-119.7040019802915,Canary
149.866667,-33.716667,locality,approximate,"oberon nsw 2787, australia",-33.5887752,-33.7908259,149.9533207,149.7564919,"Oberon, NSW"
147.3598323,-35.1081689,locality,approximate,"wagga wagga nsw 2650, australia",-35.0880629,-35.1252131,147.3828169,147.3383745,Wagga Wagga
-77.1945247,41.2033216,administrative_area_level_1,approximate,"pennsylvania, usa",42.516072,39.7197989,-74.6895018,-80.51989499999999,"Pennsylvania, USA"
145.633333,-16.816667,locality,approximate,"kuranda qld 4881, australia",-16.7730847,-16.8896585,145.6693919,145.5404748,"Kuranda, QLD"
-82.9000751,32.1656221,administrative_area_level_1,approximate,"georgia, usa",35.0006589,30.3555908,-80.751429,-85.6051649,"Georgia, USA"
-106.346771,56.130366,country,approximate,canada,70,42,-50,-142,Canada
-109.7869527,44.2642998,establishment,approximate,rocky mountains,59.71057769999999,35.270209,-104.1225479,-127.1942033,"Rocky Mountains, USA"
-120.633286,39.77742,locality,approximate,"mohawk, ca 96103, usa",39.7859948,39.7688442,-120.6172786,-120.6492934,"Mohawk, California, USA"
151.6062265,-25.6297014,locality,approximate,"gayndah qld 4625, australia",-25.5829435,-25.6686196,151.6929829,151.5706233,Gayndah
-119.5383294,37.8651011,establishment,geometric_center,"yosemite national park, california, usa",37.86645008029149,37.86375211970849,-119.5369804197085,-119.5396783802915,National Park
-118.3996636,37.3614238,locality,approximate,"bishop, ca 93514, usa",37.37932980000001,37.3536718,-118.3815189,-118.4141921,"Bishop, California, USA"
8.227511999999999,46.818188,country,approximate,switzerland,47.8084546,45.81792,10.4923401,5.95608,Switzerland
-74.0059728,40.7127753,locality,approximate,"new york, ny, usa",40.9175771,40.4773991,-73.70027209999999,-74.25908989999999,"New York, USA"
11.97456,57.70887,locality,approximate,"gothenburg, sweden",57.863055,57.5389291,12.193316,11.594357,"Gotheburg, Sweden"
-69.93121169999999,18.4860575,locality,approximate,"santo domingo, dominican republic",18.5475279,18.4125184,-69.8744203,-70.0196028,St. Domingo
151.16347,-33.76864,locality,approximate,"killara nsw 2071, australia",-33.7548603,-33.7831165,151.1779562,151.1379538,"Allowrie, Killara, NSW"
150.93451,-34.306311,locality,approximate,"austinmer nsw 2515, australia",-34.2921901,-34.3117946,150.9430918,150.9089775,"Austinmer, NSW"
150.418056,-34.479167,locality,approximate,"bowral nsw 2576, australia",-34.4525678,-34.5132845,150.4908146,150.3692258,"Bowral, NSW"
151.14916,-33.75732,locality,approximate,"gordon nsw 2072, australia",-33.742814,-33.7718887,151.1711638,151.1402445,"Gordon, NSW"
148.102061,-35.0566492,locality,approximate,"gundagai nsw 2722, australia",-34.9923221,-35.0972112,148.1473309,148.0438246,"Gundagai, NSW"
145.532778,-33.485278,locality,approximate,"hillston nsw 2675, australia",-33.1484851,-33.7384616,145.9440582,144.8511275,Hillston
141.7529589,-36.4187348,locality,approximate,"kiata vic 3418, australia",-36.2903799,-36.4278969,141.8401869,141.7228199,Kiata
136.7446391,-32.94126,locality,approximate,"lake gilles sa 5600, australia",-32.6659134,-33.1250607,136.9231564,136.562895,"Lake Gillies, SA"
150.333333,-33.716667,locality,approximate,"leura nsw 2780, australia",-33.681699,-33.7378797,150.3575477,150.3202179,"Leura, NSW"
151.17119,-33.77674,locality,approximate,"lindfield nsw 2070, australia",-33.7668305,-33.7944299,151.1823254,151.1434387,"Lindfield, NSW"
151.4114482,-33.4967169,locality,approximate,"macmasters beach nsw 2251, australia",-33.4814458,-33.5136605,151.4292066,151.3934751,"McMasters Beach, NSW"
151.5146887,-32.3076466,establishment,approximate,"allyn river, new south wales, australia",-32.0680002,-32.5451289,151.6070583,151.4435474,Mill Allyn River
145.373333,-16.45,locality,approximate,"mossman qld 4873, australia",-16.4271225,-16.4871639,145.3881075,145.3562164,Mossman
151.3326862,-33.3920856,locality,approximate,"narara nsw 2250, australia",-33.3795798,-33.4115081,151.3575901,151.3160846,Narara
-84.2744061,43.6301146,establishment,geometric_center,"4000 whiting drive, midland, mi 48640, united states",43.6314635802915,43.6287656197085,-84.27305711970848,-84.27575508029149,Northwood
147.1947509,-31.5664225,locality,approximate,"nyngan nsw 2825, australia",-31.2177057,-31.8698882,147.481928,146.8238082,Nyngan
115.8604572,-31.9505269,colloquial_area,approximate,"perth wa, australia",-31.6244855,-32.4556424,116.239023,115.6840483,"Perth, WA"
149.230896,-35.3530392,locality,approximate,"queanbeyan nsw 2620, australia",-35.3418461,-35.3628844,149.2398547,149.2192037,Queanbeyan
151.2458826,-33.8071308,establishment,geometric_center,"spit west reserve, spit rd, mosman nsw 2088, australia",-33.8057818197085,-33.8084797802915,151.2472315802915,151.2445336197085,"Spit Reserve, Sydney, NSW"
151.4915632,-30.64148179999999,locality,approximate,"uralla nsw 2358, australia",-30.5854748,-30.7477739,151.6426711,151.3948934,"Uralla, NSW"
151.32,-33.49,locality,approximate,"woy woy nsw 2256, australia",-33.47309389999999,-33.5335826,151.3410192,151.2539471,"Woy woy, NSW"
148.25,-20.0333333,establishment,approximate,"port denison, queensland 4805, australia",-20.0228501,-20.0438158,148.2660074,148.2339926,"Port Denison, QLD"
-123.7002073,48.15946599999999,establishment,rooftop,"salt creek recreation area, 3506 camp hayden rd, port angeles, wa 98363, usa",48.16081498029149,48.1581170197085,-123.6988583197085,-123.7015562802915,"Salt River, WA"
150.1648241,-33.5278876,locality,approximate,"hartley nsw 2790, australia",-33.4808807,-33.5853103,150.23332919999999,150.0738187,"Hartley, NSW"
151,-34.216667,locality,approximate,"otford nsw 2508, australia",-34.1915162,-34.2231389,151.026531,150.9867912,"Otford, NSW"
151.2520562,-33.8276032,neighborhood,approximate,"balmoral, mosman nsw 2088, australia",-33.8183336,-33.8368718,151.2680636,151.2360488,"Balmoral, NSW"
146.7098936,-43.1007424,establishment,approximate,"huon river, tasmania, australia",-42.9705905,-43.3087875,147.1883488,146.2411643,"Huon River, TAS"
138.75,-31.4166667,establishment,approximate,"flinders range, flinders ranges sa 5434, australia",-31.407144,-31.4261884,138.7660074,138.7339926,"Flinders Range, SA"
138.7783094,-35.4980286,locality,approximate,"goolwa sa 5214, australia",-35.4699595,-35.5082958,138.8005167,138.7392907,"Goolwa, SA"
151.148256,-33.7002191,route,geometric_center,"bobbin head rd, new south wales, australia",-33.6596401,-33.7404587,151.1636244,151.134494,"Bobbin Head, NSW"
151.06379,-34.0045,locality,approximate,"como nsw 2226, australia",-33.9935316,-34.0094691,151.0738235,151.0542728,"Como, NSW"
123.4166667,-16.8333333,establishment,approximate,"king sound, western australia, australia",-16.8226531,-16.8440129,123.4326741,123.4006593,"Kings Sound, WA"
147.1802671,-9.443800399999999,locality,approximate,"port moresby, papua new guinea",-9.3703217,-9.5047234,147.2438668,147.136652,New Guinea - Port Moresby
-100.9666516,36.3205667,locality,approximate,"farnsworth, tx 79033, usa",36.3317989,36.304343,-100.9461881,-100.9843933,Farnsworth
150.6667,-33.55,locality,approximate,"kurrajong nsw 2758, australia",-33.4522307,-33.5720166,150.7585929,150.643221,"Kurrajong, NSW"
-123.0925678,49.1224567,establishment,rooftop,"12711 no 5 rd, richmond, bc v7a 4e9, canada",49.1238056802915,49.1211077197085,-123.0912188197085,-123.0939167802915,Monaro
-120.8471545,37.7665947,locality,approximate,"oakdale, ca 95361, usa",37.7899467,37.7372716,-120.7892276,-120.8838076,Oakdale
174.0010044,-41.2905926,locality,approximate,"picton, new zealand",-41.25041299999999,-41.3405492,174.048981,173.9753104,Picton
-94.585933,39.089059,establishment,rooftop,"117 w 20th st, kansas city, mo 64108, usa",39.09040798029149,39.0877100197085,-94.58458401970849,-94.5872819802915,Piper Flats
130.518275,-16.712252,establishment,approximate,"victoria river, northern territory 0852, australia",-14.9228869,-18.0516991,131.2808577,129.4864411,"Victoria River, NT"
153.1402087,-30.115842,establishment,geometric_center,"wedding bells state forest, woolgoolga nsw 2456, australia",-30.1144930197085,-30.1171909802915,153.1415576802915,153.1388597197085,Wedding Bells State Forest
150.6,-34.883333,locality,approximate,"nowra nsw 2541, australia",-34.8620852,-34.8997021,150.6246379,150.5875014,"Nowra, NSW"
147.3598323,-35.1081689,locality,approximate,"wagga wagga nsw 2650, australia",-35.0880629,-35.1252131,147.3828169,147.3383745,Wagga
114.923061,-29.270233,campground,rooftop,"big4 dongara denison beach holiday park, 250 ocean dr, port denison wa 6525, australia",-29.2688840197085,-29.2715819802915,114.9244099802915,114.9217120197085,"Port Denison, Northern Territory"
142.5166667,-10.7,establishment,approximate,"cape york, somerset qld 4876, australia",-10.6890358,-10.7109638,142.5326741,142.5006593,"Cape York, North Queensland"
114.109497,22.396428,country,approximate,hong kong,22.561968,22.1435,114.4294999,113.8259001,Hong Kong
115.66283,-2.2179704,colloquial_area,approximate,east indies,23.393395,-11.1082999,135.4586148,94.7351,East Indies
148.9143182,-34.8261106,locality,approximate,"yass nsw 2582, australia",-34.7796752,-34.8774185,148.98291,148.8398359,"Yass, New South Wales"
115.9575018,-31.8962877,establishment,approximate,"swan river, western australia, australia",-31.7278295,-32.0625233,116.0886704,115.7338502,"Swan River, Western Australia"
130.8,-12.4166667,establishment,approximate,"port darwin, northern territory 0800, australia",-12.4057695,-12.4275635,130.8160074,130.7839926,"Port Darwin, NT"
146.001111,-35.981944,locality,approximate,"mulwala nsw 2647, australia",-35.8182625,-36.0211073,146.1978489,145.9171045,"Mulwala, NSW"
-54.9306152,-1.9981271,administrative_area_level_1,approximate,"state of pará, brazil",2.5910246,-9.8411565,-46.0643195,-58.89827700000001,Para
150.0009355,-33.3718343,establishment,geometric_center,"pipers flat, portland nsw 2847, australia",-33.3704853197085,-33.3731832802915,150.0022844802915,149.9995865197085,"Pipers Flats, NSW"
-1.261715,46.531141,colloquial_area,approximate,"le midi, 85320 la couture, france",46.5388167,46.5234642,-1.2457076,-1.2777224,South France
-117.1610838,32.715738,locality,approximate,"san diego, ca, usa",33.114249,32.534856,-116.90816,-117.3097969,San Diego
-120.5542012,43.8041334,administrative_area_level_1,approximate,"oregon, usa",46.299099,41.9917941,-116.463262,-124.7035411,Oregon
-58.3815591,-34.6036844,locality,approximate,"buenos aires, argentina",-34.5265464,-34.7051011,-58.33514470000001,-58.5314522,Buenos Aires
-72.57146150000001,42.2121143,establishment,rooftop,"2009 memorial dr, chicopee, ma 01020, usa",42.21346328029149,42.21076531970849,-72.57011251970852,-72.57281048029152,Magri
22.3585552,40.0884128,establishment,approximate,"mount olympus, litochoro 402 00, greece",40.0969487,40.0798758,22.3745626,22.3425478,Olymp. Graecia
-5.456233,36.1407591,locality,approximate,"algeciras, cádiz, spain",36.1666101,36.0954156,-5.431834299999999,-5.4838745,Algeciras (Cadiz)
9.537499,33.886917,country,approximate,tunisia,37.5359,30.2280339,11.599217,7.522311,Tunis Nefzaona
9.8641609,37.2767579,locality,approximate,"bizerte, tunisia",37.30790289999999,37.2542434,9.8869229,9.836085700000002,Tunis Biserta
2.8577105,39.5341789,administrative_area_level_2,approximate,"balearic islands, spain",40.0945744,38.6403875,4.3277847,1.1572405,Baleares insulae Palma
-6.1461102,36.4165052,locality,approximate,"chiclana de la frontera, cádiz, spain",36.467049,36.3567126,-6.109026699999999,-6.192653399999999,Hispania Chiclana dela Frontera
-1.3944629,46.1911105,establishment,approximate,"île de ré, france",46.2581277,46.1430304,-1.2532193,-1.5626384,Gallia insula Re
6.642433,36.360155,locality,approximate,"constantine, algeria",36.44905290000001,36.2589189,6.7665481,6.5284056,"Constantine, Algeria"
-0.760411,34.824175,locality,approximate,"moulay slissen 22026, algeria",34.8290581,34.8138386,-0.7530785,-0.769,Slissen
30.8958242,-28.5305539,administrative_area_level_1,approximate,"kwazulu-natal, south africa",-26.80442,-31.0853648,32.8909911,28.8734801,"Natal, South Africa"
10.147,36.7645,establishment,approximate,"sebkha séjoumi, tunisia",36.7734382,36.7555608,10.1630074,10.1309926,Tunis Lac Sedjoumi
22.937506,-30.559482,country,approximate,south africa,-22.1254239,-47.1313489,38.2216904,16.2816999,"Dumbrell, South Africa"
5.9402556,43.1099334,bar,rooftop,"60 rue lamalgue, 83000 toulon, france",43.1112823802915,43.1085844197085,5.941604580291502,5.938906619708497,Fallia Toulon
14.26812,40.8517983,administrative_area_level_3,approximate,"naples, metropolitan city of naples, italy",40.9159348,40.7912795,14.3537148,14.132299,Italia Neapel
9.9936819,53.5510846,locality,approximate,"hamburg, germany",53.717145,53.399999,10.123492,9.732151000000002,"Hamburg, Germany"
-81.0348144,34.0007104,locality,approximate,"columbia, sc, usa",34.131598,33.94341989999999,-80.7041519,-81.17097799999999,"Columbia, USA"
-105.937799,35.6869752,locality,approximate,"santa fe, nm, usa",35.7540089,35.6109779,-105.894186,-106.0718861,"Santa Fe, New Mexico, USA"
-80.4549026,38.5976262,administrative_area_level_1,approximate,"west virginia, usa",40.638801,37.2015399,-77.7189679,-82.644413,"West Virginia, USA"
14.5528116,53.4285438,locality,approximate,"szczecin, poland",53.53765989999999,53.3217326,14.8061335,14.4431137,Stettin
-84.56218229999999,40.4378453,locality,approximate,"carthagena, oh 45822, usa",40.4417725,40.435695,-84.5564246,-84.565233,Carthagena
-95.712891,37.09024,establishment,geometric_center,"independence, ks 67301, usa",37.0915889802915,37.08889101970851,-95.71154201970849,-95.7142399802915,Columcia
151.2151164,-33.7806576,establishment,approximate,"bantry bay, new south wales 2087, australia",-33.77936751970849,-33.78206548029149,151.2164308302915,151.2137328697085,"Bantry Bay, NSW"
118.4913231,-30.5671886,locality,approximate,"bonnie rock wa 6479, australia",-30.2033066,-30.6935631,118.5199417,118.1497054,"Bonnie Rock, WA"
119.327778,-31.230556,locality,approximate,"southern cross wa 6426, australia",-31.1106201,-31.3956604,119.4800463,119.197644,"Southern Cross, WA"
151.9375602,-28.6599726,locality,approximate,"stanthorpe qld 4380, australia",-28.6278243,-28.6965497,151.9696852,151.9012874,"Stanthorpe, QLD"
143.3786018,-31.5561803,locality,approximate,"wilcannia nsw 2836, australia",-30.2426341,-32.1770147,144.5132693,142.7260513,"Wilcannia, NSW"
145.6877037,-28.0760962,locality,approximate,"cunnamulla qld 4490, australia",-27.717021,-28.3709931,146.3059108,145.271928,"Cunnamalla, QLD"
149.7277447,-34.7479181,locality,approximate,"goulburn nsw 2580, australia",-34.6955999,-34.7937909,149.7758447,149.671622,"Goulburn, NSW"
-0.2158184,51.5140585,establishment,rooftop,"london w11 1tq, uk",51.5153692802915,51.5126713197085,-0.214407369708498,-0.217105330291502,Grenfell
151.1788155,-32.5694741,locality,approximate,"singleton nsw 2330, australia",-32.5547477,-32.5830161,151.2046336,151.1578876,"Singleton, NSW"
114.6144649,-28.7623345,establishment,approximate,"champion bay, western australia, australia",-28.7607527697085,-28.7634507302915,114.6158664802915,114.6131685197085,Champion Bay
150.817222,-33.615,locality,approximate,"windsor nsw 2756, australia",-33.5982028,-33.6250321,150.8412053,150.8010298,Windsor New South Wales
-1.1743197,52.3555177,administrative_area_level_1,approximate,"england, uk",55.81165979999999,49.8647411,1.7629159,-6.4185458,England
NA,NA,NA,NA,NA,NA,NA,NA,NA,Jesso
-1.2121322,41.2745004,colloquial_area,approximate,southern europe,47.092,27.4985,29.6527999,-31.4647999,Southern Europe
151.26099,-33.89195,locality,approximate,"bondi nsw 2026, australia",-33.88793709999999,-33.8982305,151.2758497,151.2580529,"Bondi, NSW"
151.2947775,-33.8060158,locality,approximate,"manly nsw 2095, australia",-33.7828249,-33.8238714,151.3074635,151.274703,"Manly, NSW"
-71.542969,-35.675147,country,approximate,chile,-17.4983291,-56.1455,-66.3327,-110.0281,Chile
NA,NA,NA,NA,NA,NA,NA,NA,NA,Laboratory culture Waite Inst.
-77.297508,18.109581,country,approximate,jamaica,18.5697821,17.6688854,-76.1448669,-78.407363899999993,Jamaica
144.9666905,-37.8464983,administrative_area_level_2,approximate,"port phillip, vic, australia",-37.8258823,-37.8917366,145.0105213,144.912468,Port Phillip
1.659626,28.033886,country,approximate,algeria,37.2216,18.9681469,11.9999992,-8.6676111,Algeria
NA,NA,NA,NA,NA,NA,NA,NA,NA,Rockingham Bay
141.4166667,-31.4166667,establishment,approximate,"main barrier range, fowlers gap nsw 2880, australia",-31.407144,-31.4261884,141.4326741,141.4006593,"Barrier Range, North Western Australia"
0.0090338,51.4658393,neighborhood,approximate,"blackheath, london, uk",51.474022,51.4567281,0.0197453,-0.0135667,Blackheath
153.0251235,-27.4697707,colloquial_area,approximate,"brisbane qld, australia",-26.9968449,-27.7674409,153.3178702,152.6685227,"Brisbane, Queensland"
151.7789148,-32.9154766,establishment,approximate,"hunter river, new south wales, australia",-32.8965638,-32.9305224,151.8058215,151.7590329,Hunter River
-113.8178947,48.638305,establishment,approximate,"mt brown, montana 59936, usa",48.64567779999999,48.6309311,-113.8018873,-113.8339021,Mount Brown
150.9320334,-31.092748,locality,approximate,"tamworth nsw 2340, australia",-31.0840294,-31.1019501,150.9413105,150.9228177,Tamworth
149.1,-33.283333,locality,approximate,"orange nsw 2800, australia",-33.1641714,-33.3379134,149.1577478,148.9657788,"Orange, NSW"
145.116246,-30.5372571,establishment,geometric_center,"louth nsw 2840, australia",-30.5359081197085,-30.5386060802915,145.1175949802915,145.1148970197085,Fort Bourke
153.0251235,-27.4697707,colloquial_area,approximate,"brisbane qld, australia",-26.9968449,-27.7674409,153.3178702,152.6685227,Brisbane
147.3598323,-35.1081689,locality,approximate,"wagga wagga nsw 2650, australia",-35.0880629,-35.1252131,147.3828169,147.3383745,"Wagga, NSW"
150.6667,-33.55,locality,approximate,"kurrajong nsw 2758, australia",-33.4522307,-33.5720166,150.7585929,150.643221,Kurrajong
116.926,-32.109,locality,approximate,"beverley wa 6304, australia",-31.9917814,-32.196354,117.0752924,116.7159852,"Beverly, Western Australia"
148.25,-20.0333333,establishment,approximate,"port denison, queensland 4805, australia",-20.0228501,-20.0438158,148.2660074,148.2339926,Port Dension Queensland
-25.6755944,37.7412488,administrative_area_level_1,approximate,"azores, portugal",39.7261841,36.9276299,-25.0131771,-31.2688141,Azores
-78.6568942,37.4315734,administrative_area_level_1,approximate,"virginia, usa",39.466012,36.5407589,-75.1664349,-83.675415,Virginia
-74.0005998,40.7232188,clothing_store,rooftop,"72 greene st, new york, ny 10012, usa",40.72456778029149,40.72186981970849,-73.9992508197085,-74.0019487802915,Patagonia
10.451526,51.165691,country,approximate,germany,55.0815,47.2701115,15.0418962,5.8663425,North Germany
35.243322,38.963745,country,approximate,turkey,42.3666999,35.808592,44.8178449,25.5377,Turkey
-95.712891,37.09024,country,approximate,united states,49.38,25.82,-66.94,-124.39,United States
24.9500994,60.16557450000001,bakery,rooftop,"pohjoinen makasiinikatu 6, 00130 helsinki, finland",60.16692348029151,60.1642255197085,24.9514483802915,24.9487504197085,Eromanga
121.2626366,16.5662318,establishment,approximate,"luzon, philippines",18.6511345,12.5328788,124.1984118,119.74974,"Luzon, Philippines"
102.2500868,2.189594,locality,approximate,"malacca, malaysia",2.3065749,2.168183,102.3472987,102.1557088,"Malacca, Malaya"
-99.9018131,31.9685988,administrative_area_level_1,approximate,"texas, usa",36.5007041,25.8371638,-93.5080389,-106.6456461,Texas
-7.092619999999999,31.791702,country,approximate,morocco,35.9344,27.6672693,-0.9969759,-13.3044001,Morocco
-7.092619999999999,31.791702,country,approximate,morocco,35.9344,27.6672693,-0.9969759,-13.3044001,Maroc
11.601487,47.2537414,administrative_area_level_1,approximate,"tyrol, austria",47.74310999999999,46.6515599,12.9662801,10.0980701,Tyrol
-3.74922,40.46366700000001,country,approximate,spain,45.244,35.17300000000001,5.098,-12.524,Espagne
-8.1338558,42.5750554,administrative_area_level_1,approximate,"galicia, spain",43.7923795,41.8074776,-6.733953199999999,-9.3015156,Galica
NA,NA,NA,NA,NA,NA,NA,NA,NA,Podolia
83.7697833,53.3547792,locality,approximate,"barnaul, altai krai, russia",53.4011039,53.265376,83.8154911,83.5189801,Barnaul
108.1649965,53.5587003,establishment,approximate,"lake baikal, russia",55.9039745,51.4563919,109.9654978,103.6930306,Lake Baikal
-75.39142389999999,40.0880028,establishment,rooftop,"160 n gulph rd, king of prussia, pa 19406, usa",40.08935178029149,40.08665381970849,-75.39007491970848,-75.39277288029149,Prussia
47.0949799,42.14318859999999,administrative_area_level_1,approximate,"dagestan republic, russia",44.9949608,41.185353,48.5815762,45.1088199,Dahgestan
148.2262176,-20.0014803,locality,approximate,"bowen qld 4805, australia",-19.8531335,-20.3826969,148.4180226,147.9401825,"Bowen, Quensland"
145.763398,-16.9029056,locality,approximate,"cairns north qld 4870, australia",-16.889786,-16.9189398,145.7883302,145.7523978,"Cairns, North Queensland"
149.9058748,-36.8875485,locality,approximate,"merimbula nsw 2548, australia",-36.8670818,-36.925317,149.9382151,149.8703439,Merimbula
144.7851531,-20.7722295,colloquial_area,approximate,"north queensland, qld, australia",-18.1775381,-22.3741741,150.0051634,137.9955162,Northern Queensland
-97.4280895,38.3861194,locality,approximate,"canton, ks 67428, usa",38.392213,38.378037,-97.42385700000001,-97.43654699999999,Canton
-81.1637245,33.836081,administrative_area_level_1,approximate,"south carolina, usa",35.2155401,32.033454,-78.49930090000001,-83.35392800000001,South Carolina
-71.0588801,42.3600825,locality,approximate,"boston, ma, usa",42.40081989999999,42.22788,-70.749455,-71.191113,"Boston, USA"
-50.2188556,-27.2423392,administrative_area_level_1,approximate,"state of santa catarina, brazil",-25.9559588,-29.351441,-48.329359,-53.83635870000001,South Catarina
18.643501,60.12816100000001,country,approximate,sweden,69.0599709,55.0059799,24.1773101,10.5798,Suecia
-98.46201649999999,38.3516783,colloquial_area,approximate,"silica, pioneer, ks 67526, usa",38.36042810000001,38.34292749999999,-98.4460091,-98.4780239,Silicia
146.6147238,-34.8033133,establishment,approximate,"murrumbidgee river, australia",-34.2773642,-36.2102342,149.1960526,143.2072779,Murumbidgii
123.4166667,-16.8333333,establishment,approximate,"king sound, western australia, australia",-16.8226531,-16.8440129,123.4326741,123.4006593,Kings Sound
157.5231713,-8.1335743,establishment,approximate,"new georgia, solomon islands",-7.9570614,-8.6365331,157.9035546,157.1921448,New Georgia
147.967,-21.9316,establishment,geometric_center,"cnr peakdowns hwy & goonyella rd, moranbah qld 4744, australia",-21.9302510197085,-21.9329489802915,147.9683489802915,147.9656510197085,"Peak Downs, QLD"
-76.05242799999999,43.962736,car_repair,rooftop,"20439 ny-180, watertown, ny 13601, usa",43.9640849802915,43.9613870197085,-76.0510790197085,-76.0537769802915,Derrigo
147.1440875,-41.43322149999999,locality,approximate,"launceston tas 7250, australia",-41.4163322,-41.4504339,147.1607862,147.1269873,"Launceston, Tasmania"
-95.84356749999999,36.177522,establishment,rooftop,"11919 e pine st, tulsa, ok 74116, usa",36.1788709802915,36.1761730197085,-95.84221851970848,-95.84491648029149,New Holland
-82.1907806,26.5256487,establishment,rooftop,"5400 plantation rd, captiva, fl 33924, usa",26.5269976802915,26.52429971970849,-82.18943161970849,-82.1921295802915,South Sea Islands
-115.1881593,36.1175148,establishment,rooftop,"3700 w flamingo rd, las vegas, nv 89103, usa",36.11886378029149,36.11616581970849,-115.1868103197085,-115.1895082802915,Rio
142.5166667,-10.7,establishment,approximate,"cape york, somerset qld 4876, australia",-10.6890358,-10.7109638,142.5326741,142.5006593,"Cape York, Queensland"
130.8456418,-12.4634403,colloquial_area,approximate,"darwin nt, australia",-12.3300597,-12.5217415,131.0514999,130.8151169,"Darwin, NT"
151.2555,-33.919,locality,approximate,"coogee nsw 2034, australia",-33.9108002,-33.9285056,151.2632091,151.246693,"Coogee, NSW"
84.12400799999999,28.394857,country,approximate,nepal,30.4473898,26.3473741,88.20182969999999,80.05846980000001,Nepal(?)
100.6196553,34.047863,continent,approximate,asia,70,-12,175,25,Asia
-106.346771,56.130366,country,approximate,canada,70,42,-50,-142,North America; Canada
147.8243307,-35.088593,locality,approximate,"mundarlo nsw 2729, australia",-35.0632017,-35.2143606,147.9185806,147.6858644,Mundarlo
72.8776559,19.0759837,locality,approximate,"mumbai, maharashtra, india",19.2716339,18.8928676,72.9864994,72.7758729,Bombay
-95.9372971,36.71216769999999,cafe,rooftop,"2503 se washington blvd, bartlesville, ok 74006, usa",36.7135166802915,36.7108187197085,-95.93594811970848,-95.9386460802915,Java?
14.0153557,37.5999938,administrative_area_level_1,approximate,"sicily, italy",38.8121854,35.4915492,15.6527947,11.9253334,Sicily
-7.092619999999999,31.791702,country,approximate,morocco,35.9344,27.6672693,-0.9969759,-13.3044001,South Morocco
NA,NA,NA,NA,NA,NA,NA,NA,NA,Turcomania
7.686864,45.0703393,administrative_area_level_3,approximate,"turin, metropolitan city of turin, italy",45.1402009,45.00677659999999,7.7733629,7.5778502,"Turin, Italy"
-88.774069,41.934233,establishment,rooftop,"1425 lincoln hwy, dekalb, il 60115, usa",41.9355819802915,41.9328840197085,-88.77272001970849,-88.77541798029151,"Northern Illinois, USA"
117.666944,-34.63,locality,approximate,"mount barker wa 6324, australia",-34.5215322,-34.7247206,117.8088057,117.4668,"Mt Barker, WA"
